code,pragma
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) m ++ ; ,0
for ( int i = 0 ; i < 10 ; i += 1 ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( char i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( char i = 0 ; i < 10 ; i += '\1' ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 10 ; i += 1.5 ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 'z' ; i += 1u ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( float fi = 0 ; fi < 10.0 ; fi ++ ) { c [ ( int ) fi ] = a [ ( int ) fi ] + b [ ( int ) fi ] ; } ,1
for ( double fi = 0 ; fi < 10.0 ; fi ++ ) { c [ ( int ) fi ] = a [ ( int ) fi ] + b [ ( int ) fi ] ; } ,1
for ( int & ref = ii ; ref < 10 ; ref ++ ) { } ,1
for ( int i ; i < 10 ; i ++ ) c [ i ] = a [ i ] ; ,1
"for ( int i = 0 , j = 0 ; i < 10 ; ++ i ) c [ i ] = a [ i ] ; ",1
for ( ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii + 1 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( c [ ii ] = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ( ( ii ) ) = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( int i = 0 ; i ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; jj < kk ; ii ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; ! ! i ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; i != 1 ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 11 ; i > 10 ; i -- ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; i < 10 ; ++ i ) c [ i ] = a [ i ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ jj ) c [ ii ] = a [ jj ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + 1.0f ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) 1.1f ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; jj = ii + 2 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; jj > kk + 2 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ! ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii ? ++ ii : ++ jj ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii < 10 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + 0 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) ( 0.8 - 0.45 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii ) < 10 ; ii -= 25 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii < 10 ) ; ii -= 0 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii > 10 ; ( ii += 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ( ii ) = ( 1 - 1 ) + ( ii ) ) c [ ii ] = a [ ii ] ; ,1
for ( ( ii = 0 ) ; ii > 10 ; ( ii -= 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii < 10 ) ; ( ii -= 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( sii = 0 ; sii < 10 ; sii += 1 ) c [ sii ] = a [ sii ] ; ,1
for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] = a [ globalii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii += 1 ) for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] += a [ globalii ] + ii ; ,0
for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] += a [ globalii ] + ii ; ,0
for ( auto & item : a ) { item = item + 1 ; } ,1
for ( unsigned i = 9 ; i < 10 ; i -- ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( int ( * p ) [ 4 ] = lb ; p < lb + 8 ; ++ p ) { } ,1
for ( int a { 0 } ; a < 10 ; ++ a ) { } ,1
for ( GoodIter I = begin ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter & I = begin ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,1
for ( GoodIter I ( begin ) ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I ( nullptr ) ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I ( 0 ) ; I < end ; ++ I ) ++ I ; ,1
"for ( GoodIter I ( 1 , 2 ) ; I < end ; ++ I ) ++ I ; ",1
for ( begin = GoodIter ( 0 ) ; begin < end ; ++ begin ) ++ begin ; ,1
for ( begin = begin0 ; begin < end ; ++ begin ) ++ begin ; ,1
for ( ++ begin ; begin < end ; ++ begin ) ++ begin ; ,1
for ( begin = end ; begin < end ; ++ begin ) ++ begin ; ,1
for ( GoodIter I = begin ; I - I ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; begin < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; ! I ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = I + 1 ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = I - 1 ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = - I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = 2 + I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = 2 - I ) ++ I ; ,1
for ( Iter0 I = begin0 ; I < end0 ; ++ I ) ++ I ; ,1
for ( Iter0 I ; I < end0 ; ++ I ) ++ I ; ,1
for ( Iter1 I = begin1 ; I < end1 ; ++ I ) ++ I ; ,1
for ( Iter1 I = begin1 ; I >= end1 ; ++ I ) ++ I ; ,1
for ( Iter1 I ; I < end1 ; ++ I ) { } ,1
for ( IT I = begin ; I < end ; I = I + ST ) { ++ I ; } ,1
for ( IT I = begin ; I <= end ; I += ST ) { ++ I ; } ,1
for ( IT I = begin ; I < end ; ++ I ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; I = I + ST ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; I += ST ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; ++ I ) { ++ I ; } ,1
"for ( IT I = begin ; I < end ; I += TC < int , ST > :: step ( ) ) { ++ I ; } ",1
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) break ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } if ( c [ i ] > 10 ) break ; if ( c [ i ] > 11 ) break ; } ,1
for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) break ; } ,0
for ( int i = 0 ; i < 10 ; i ++ ) { for ( int j = 0 ; j < 10 ; j ++ ) { c [ i ] = a [ i ] + b [ i ] ; if ( c [ i ] > 10 ) { if ( c [ i ] < 20 ) { break ; } } } } ,1
for ( int j = 0 ; j < 10 ; j ++ ) { c [ i ] = a [ i ] + b [ i ] ; if ( c [ i ] > 10 ) { if ( c [ i ] < 20 ) { break ; } } } ,0
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; try { for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) throw a [ i ] ; } throw a [ i ] ; } catch ( float f ) { if ( f > 0.1 ) throw a [ i ] ; return ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } for ( int j = 0 ; j < 10 ; j ++ ) { if ( c [ i ] > 10 ) throw c [ i ] ; } } ,1
for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) throw a [ i ] ; } ,0
for ( int j = 0 ; j < 10 ; j ++ ) { if ( c [ i ] > 10 ) throw c [ i ] ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) { struct S { void g ( ) { throw 0 ; } } ; } ,1
for ( int i = 0 ; i < 16 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) ; ,0
for ( i = 0 ; i < num ; ++ i ) { T cur = arr [ ( int ) ind2 ] ; ind2 += L ; sum += cur ; } ,0
for ( int i = 0 ; i < 100 ; i ++ ) { ind2 += LEN ; } ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int i = 0 ; i < 10 ; i += 1 ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( char i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( char i = 0 ; i < 10 ; i += '\1' ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 10 ; i += 1.5 ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 'z' ; i += 1u ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( float fi = 0 ; fi < 10.0 ; fi ++ ) { c [ ( int ) fi ] = a [ ( int ) fi ] + b [ ( int ) fi ] ; } ,1
for ( double fi = 0 ; fi < 10.0 ; fi ++ ) { c [ ( int ) fi ] = a [ ( int ) fi ] + b [ ( int ) fi ] ; } ,1
for ( int & ref = ii ; ref < 10 ; ref ++ ) { } ,1
for ( int i ; i < 10 ; i ++ ) c [ i ] = a [ i ] ; ,1
"for ( int i = 0 , j = 0 ; i < 10 ; ++ i ) c [ i ] = a [ i ] ; ",1
for ( ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii + 1 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( c [ ii ] = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ( ( ii ) ) = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( int i = 0 ; i ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; jj < kk ; ii ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; ! ! i ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; i != 1 ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 11 ; i > 10 ; i -- ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; i < 10 ; ++ i ) c [ i ] = a [ i ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ jj ) c [ ii ] = a [ jj ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + 1.0f ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) 1.1f ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; jj = ii + 2 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; jj > kk + 2 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ! ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii ? ++ ii : ++ jj ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii < 10 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + 0 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) ( 0.8 - 0.45 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii ) < 10 ; ii -= 25 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii < 10 ) ; ii -= 0 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii > 10 ; ( ii += 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ( ii ) = ( 1 - 1 ) + ( ii ) ) c [ ii ] = a [ ii ] ; ,1
for ( ( ii = 0 ) ; ii > 10 ; ( ii -= 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii < 10 ) ; ( ii -= 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( sii = 0 ; sii < 10 ; sii += 1 ) c [ sii ] = a [ sii ] ; ,1
for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] = a [ globalii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii += 1 ) for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] += a [ globalii ] + ii ; ,0
for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] += a [ globalii ] + ii ; ,0
for ( auto & item : a ) { item = item + 1 ; } ,1
for ( unsigned i = 9 ; i < 10 ; i -- ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( int ( * p ) [ 4 ] = lb ; p < lb + 8 ; ++ p ) { } ,1
for ( int a { 0 } ; a < 10 ; ++ a ) { } ,1
for ( GoodIter I = begin ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter & I = begin ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,1
for ( GoodIter I ( begin ) ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I ( nullptr ) ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I ( 0 ) ; I < end ; ++ I ) ++ I ; ,1
"for ( GoodIter I ( 1 , 2 ) ; I < end ; ++ I ) ++ I ; ",1
for ( begin = GoodIter ( 0 ) ; begin < end ; ++ begin ) ++ begin ; ,1
for ( begin = begin0 ; begin < end ; ++ begin ) ++ begin ; ,1
for ( ++ begin ; begin < end ; ++ begin ) ++ begin ; ,1
for ( begin = end ; begin < end ; ++ begin ) ++ begin ; ,1
for ( GoodIter I = begin ; I - I ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; begin < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; ! I ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = I + 1 ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = I - 1 ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = - I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = 2 + I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = 2 - I ) ++ I ; ,1
for ( Iter0 I = begin0 ; I < end0 ; ++ I ) ++ I ; ,1
for ( Iter0 I ; I < end0 ; ++ I ) ++ I ; ,1
for ( Iter1 I = begin1 ; I < end1 ; ++ I ) ++ I ; ,1
for ( Iter1 I = begin1 ; I >= end1 ; ++ I ) ++ I ; ,1
for ( Iter1 I ; I < end1 ; ++ I ) { } ,1
for ( IT I = begin ; I < end ; I = I + ST ) { ++ I ; } ,1
for ( IT I = begin ; I <= end ; I += ST ) { ++ I ; } ,1
for ( IT I = begin ; I < end ; ++ I ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; I = I + ST ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; I += ST ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; ++ I ) { ++ I ; } ,1
"for ( IT I = begin ; I < end ; I += TC < int , ST > :: step ( ) ) { ++ I ; } ",1
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) break ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } if ( c [ i ] > 10 ) break ; if ( c [ i ] > 11 ) break ; } ,1
for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) break ; } ,0
for ( int i = 0 ; i < 10 ; i ++ ) { for ( int j = 0 ; j < 10 ; j ++ ) { c [ i ] = a [ i ] + b [ i ] ; if ( c [ i ] > 10 ) { if ( c [ i ] < 20 ) { break ; } } } } ,1
for ( int j = 0 ; j < 10 ; j ++ ) { c [ i ] = a [ i ] + b [ i ] ; if ( c [ i ] > 10 ) { if ( c [ i ] < 20 ) { break ; } } } ,0
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; try { for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) throw a [ i ] ; } throw a [ i ] ; } catch ( float f ) { if ( f > 0.1 ) throw a [ i ] ; return ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } for ( int j = 0 ; j < 10 ; j ++ ) { if ( c [ i ] > 10 ) throw c [ i ] ; } } ,1
for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) throw a [ i ] ; } ,0
for ( int j = 0 ; j < 10 ; j ++ ) { if ( c [ i ] > 10 ) throw c [ i ] ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) { struct S { void g ( ) { throw 0 ; } } ; } ,1
for ( int i = 0 ; i < 16 ; ++ i ) ; ,0
for ( unsigned long long i = 1 ; i < 2 ; ++ i ) { } ,0
for ( int i = 33 ; i < 32000000 ; i += 7 ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,1
for ( int i = 32000000 ; i > 33 ; i += - 7 ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,0
